query,top_intent
any cool place to view christmas lights,GET_EVENT
What is happening in Austin next month,GET_EVENT
Concerts in Los Angeles tonight,GET_EVENT
Concerts by Metalica,GET_EVENT
Are there any events near me on Tuesday,GET_EVENT
What's up in Grapevine today,GET_EVENT
Pop artists in Washington in the next month,GET_EVENT
things to do in orange county this week,GET_EVENT
What's happening for nightlife in Paris,GET_EVENT
classical music performance in springfield,GET_EVENT
christmas parties in london,GET_EVENT
Christmas concerts in ann arbor next week,GET_EVENT
Will there be an opera performance at Lincoln Center tomorrow,GET_EVENT
What's happening in downtown OKC tonight,GET_EVENT
are there any Christmas parties this week,GET_EVENT
Are there any monster truck events in Arizona this month,GET_EVENT
Parties tonight in Tampa,GET_EVENT
When is the Christmas parade in San Antonio,GET_EVENT
Craft fairs happening in Austin this weekend,GET_EVENT
Music Shows tonight in Brooklyn,GET_EVENT
Are their any Gaming Cookouts in Knoxville this Spring,GET_EVENT
what are some cool concerts to attend this monday in chicago,GET_EVENT
any family events in Portland this week,GET_EVENT
Christmas concerts in the park for the month of December,GET_EVENT
Are there any special sales in Downtown Truckee this next couple of weeks,GET_EVENT
Are there any fun weekend events in Rowlett,GET_EVENT
Things to do in Austin tonight,GET_EVENT
Community holiday parties,GET_EVENT
Looking for a spectacular fire cracker show in the Midwest  next summer,GET_EVENT
Wine festivals in Napa tomorrow,GET_EVENT
tomorrows events,GET_EVENT
Are there any comedy shows in Seattle next week,GET_EVENT
best event on big island this week,GET_EVENT
Free family events going on this weekend,GET_EVENT
holiday events in baltimore,GET_EVENT
Fun winter parties in NYC Saturday,GET_EVENT
Concerts by Jake Owen for this weekend,GET_EVENT
Whats happening in Dallas tonight,GET_EVENT
What is there to do in Ft. Walton Beach next week,GET_EVENT
Any reasonable things to do while New York for the weekend,GET_EVENT
What parties are happening in New Jersey Friday,GET_EVENT
what kids events are at the Pensacola Public Library this week,GET_EVENT
Concerts by foo Fighters next year in Philadelphia,GET_EVENT
What kind of fun charity events are happening this month,GET_EVENT
What fun events are going on tomorrow,GET_EVENT
dates for the 5k races in orlando for next year,GET_EVENT
When is the lighting ceremony in Manhattan,GET_EVENT
Any plays in Philadelphia tomorrow night,GET_EVENT
is there a lady gaga concert coming soon,GET_EVENT
Wine festivals not too far away this weekend,GET_EVENT
What's going on in San Antonio,GET_EVENT
tell me what time the news is on,GET_EVENT
Sporting events in Atlanta this weekend,GET_EVENT
Black tied parties for New Years Eve in Boston,GET_EVENT
adults only getaway in san juan,GET_EVENT
polar express dates in dayton,GET_EVENT
line dancing chicago,GET_EVENT
Music events  in Miami this weekend,GET_EVENT
Theaters showing the Pink Panther movie after 8pm this weekend,GET_EVENT
I want to know about any gun shows coming up in Dothan next year,GET_EVENT
Any music events to attend this weekend,GET_EVENT
Are there any upcoming ballet shows in Tucson,GET_EVENT
Fun events this weekend for teens,GET_EVENT
Any Boy Scout camping here,GET_EVENT
what is going on downtown tonight,GET_EVENT
any art shows this weekend,GET_EVENT
Things to do in San Diego tonight,GET_EVENT
What is the schedule at Symphony Hall in December,GET_EVENT
Child friendly festivals,GET_EVENT
when is locust groves christmas parade,GET_EVENT
Music Events in Chicago this weekend,GET_EVENT
kid free date night near me,GET_EVENT
Where can I take sewing classes,GET_EVENT
Anything to do tomorrow,GET_EVENT
Food tasting events tomorrow,GET_EVENT
Christmas Tree Lightening Ceremonies,GET_EVENT
Things to do in Philadelphia next week,GET_EVENT
show me some interesting shows tomorrow's night,GET_EVENT
Overwatch tournament happening in Atlanta this month,GET_EVENT
pub crawl events in Boston,GET_EVENT
Is the Trans-Siberian Orchestra having a concert near me soon,GET_EVENT
What kind of movies are showing tonight,GET_EVENT
Karaoke parties,GET_EVENT
Jazz music in Uptown,GET_EVENT
Things to do in Detroit in April,GET_EVENT
What is going on in Roswell tomorrow,GET_EVENT
anything cool is happening in Orem tonight,GET_EVENT
Adult Christmas parties happening this Friday,GET_EVENT
Is there some performance art on this weekend,GET_EVENT
concerts by janet jackson,GET_EVENT
Where can I see a comedy show near Hayward,GET_EVENT
is there any book signing from Gabrielle Union this weekend,GET_EVENT
free kids events in Georgia on Saturday,GET_EVENT
Anything happening in Sacramento,GET_EVENT
Gun shows scheduled at the BJCC this year,GET_EVENT
Do any pumpkin patches near me this weekend offer a hay ride,GET_EVENT
what time is the thanksgiving parade in new york,GET_EVENT
Anything fun happening in fort worth tonight,GET_EVENT
Things to do in Orlando next week,GET_EVENT
anything to get into tonight,GET_EVENT
Ornament making parties for kids next week,GET_EVENT
any holiday events happening in riverside this month,GET_EVENT
Are there things to do in Cheyenne at 2PM,GET_EVENT
Horse Racing in Louisiana this Saturday,GET_EVENT
When is the Holiday Festival of Lights on James Island,GET_EVENT
Any live bands playing tonight,GET_EVENT
Wine festivals in Long Island next month,GET_EVENT
costume contest in Anaheim tomorrow night,GET_EVENT
What is going on in Raleigh this weekend,GET_EVENT
What is there to do in the city tonight,GET_EVENT
Are there any events worth going to in Seattle,GET_EVENT
TobyMac concerts near Oklahoma in 2018,GET_EVENT
What events involving food are happening,GET_EVENT
Whats fun to do tonight,GET_EVENT
Music events that are family friendly in Austin,GET_EVENT
Broadway in Orlando during the Holiday season,GET_EVENT
Are there any dog surfing events happening in Huntington beach this weekend,GET_EVENT
Is there a fun thing to take my kids to this weekend,GET_EVENT
Are there any neat events occuring near me tonight,GET_EVENT
Where should I go for New Year's Eve in Boston,GET_EVENT
where should i celebrate New years eve in wilmington nc,GET_EVENT
Brittney Spears concerts in Vegas this weekend,GET_EVENT
Concerts in Florida,GET_EVENT
"Wine tastings in Boston tonight, 9pm",GET_EVENT
food and wine tastings near me this month,GET_EVENT
Tell me the concerts by Baby Metal,GET_EVENT
Is there any fun events this weekend,GET_EVENT
When is 50 cent next concert in Paris,GET_EVENT
What festivals are happening in Kentucky this weekend,GET_EVENT
Free festivals in Charlotte next year,GET_EVENT
I want to know the best Halloween display is located,GET_EVENT
What can we do as a family for a birthday party for my husband,GET_EVENT
Wheel of Fortune tapings and tickets,GET_EVENT
Midnight Mass,GET_EVENT
Children's reading events near me,GET_EVENT
Anything fun in Spokane tomorrow night,GET_EVENT
New Year's Eve parties near me,GET_EVENT
anything to do on Sunday Mornings in Boerne,GET_EVENT
When is Journey coming to Tulsa,GET_EVENT
Is there a light parade in San Antonio next week,GET_EVENT
NJ events November,GET_EVENT
Fun things to do in Pittsburgh during this upcoming summer,GET_EVENT
Concerts in Sioux falls this weekend,GET_EVENT
What's going on in Seattle tonight,GET_EVENT
Things to do in Cleveland next weekend,GET_EVENT
What is there to do this weekend,GET_EVENT
Christmas events near Salem Oregon,GET_EVENT
Are there any art classes this weekend,GET_EVENT
Nightlife events nearby this month,GET_EVENT
Any music events in Miami next week,GET_EVENT
outdoor events this weekend,GET_EVENT
when is the Blue Man's group performance in Citywalk,GET_EVENT
What's happening at the Natural History Museum this weekend,GET_EVENT
Things to do in Lake Tahoe over 4th of July,GET_EVENT
What are the events at the Spectrum this weekend,GET_EVENT
Disney on Ice at Staples Center tomorrow night,GET_EVENT
Any sporting events in Tulsa,GET_EVENT
Music events near me this weekend,GET_EVENT
Anything fun to do this weekend,GET_EVENT
anything comedy related happening in boston tonight,GET_EVENT
Christmas concerts happening this weekend near me,GET_EVENT
How many more days until the beach party,GET_EVENT
wine fest in new mexico 2017,GET_EVENT
Low cost events happening next week,GET_EVENT
are there any games today,GET_EVENT
Things to do in St. Louis this weekend,GET_EVENT
Are there any Christmas events in my town next weekend,GET_EVENT
What is happening tomorrow night after 7:30p,GET_EVENT
Jacksonville events for Christmas,GET_EVENT
Rock concerts this month in Savannah,GET_EVENT
concerts in Vegas next year,GET_EVENT
things to on new years eve in wilmington,GET_EVENT
dates and times for Bad Mom 2 in Olean Ny,GET_EVENT
What's happening in Nashville this weekend,GET_EVENT
Concerts in the area,GET_EVENT
Plays in chicago tonight,GET_EVENT
Paint nite events in Los Angeles this month,GET_EVENT
Is there a 9pm showing of the frosty the snowman at the civic theater in akron,GET_EVENT
Anything fun happening this Monday,GET_EVENT
What new movies are coming out this weekend,GET_EVENT
What hockey events are going on in Grand Forks this coming month,GET_EVENT
what is there to do in New York this weekend,GET_EVENT
Chinese ballet shows,GET_EVENT
Where are all the Christmas parties,GET_EVENT
Hip Hop shows near me soon,GET_EVENT
are there any concerts in the Bay Area this weekend,GET_EVENT
Things to do in St Augustine next week,GET_EVENT
Are there any sports car shows near me tomorrow,GET_EVENT
Who will perform in Bellevue next weekend,GET_EVENT
What concerts are coming to New England this month,GET_EVENT
Concerts in Walla Walla on the 28th and the 29th,GET_EVENT
volunteer opportunities in chicago next week,GET_EVENT
Running Events near Joplin this weekend,GET_EVENT
pet friendly events near to me,GET_EVENT
Are there any prom parties going on next month,GET_EVENT
is the parade tonight or tomorrow night,GET_EVENT
Christmas tree cutting in Roseville on Saturday,GET_EVENT
Schedule of the ball drop at Times Square this year,GET_EVENT
What is happening for Christmas in Lawrenceville,GET_EVENT
Whats going on in Pensacola Saturday Night,GET_EVENT
Tuber ware parties in NYC,GET_EVENT
Singles events in Sacramento in the next month,GET_EVENT
when is the next Chicago area concert for Elton John,GET_EVENT
wine tours in the Finger Lakes for the summer,GET_EVENT
concerts Charlotte NC this month,GET_EVENT
Things to do in Glendale this weekend,GET_EVENT
What to do for girls night out,GET_EVENT
Event calendar the month Phoenix,GET_EVENT
Are there any holiday events in my area this weekend,GET_EVENT
What is going on in Palo Alto this weekend,GET_EVENT
What month will Fiesta take place in San Antonio,GET_EVENT
Music events tomorrow at 9pm,GET_EVENT
Things to do in Waycross next Thursday,GET_EVENT
What's happening in Melbourne,GET_EVENT
What's happening today,GET_EVENT
Are they having open mic later,GET_EVENT
what events are going on around me,GET_EVENT
wine tasting events near me in April,GET_EVENT
Things to do in Gulfport next week,GET_EVENT
what is happening in key west this week,GET_EVENT
what is going on at lake lanier this weekend,GET_EVENT
Any events at Johnson PArk this weekend,GET_EVENT
Kid friendly events this weekend,GET_EVENT
Pit Bull on New Year's Eve,GET_EVENT
Are there kid-friendly events that are free this weekend,GET_EVENT
Are there any wine tastings in Philadelphia in the next two weeks,GET_EVENT
Sporting events in Atlanta today,GET_EVENT
Things to do in Miami this weekend,GET_EVENT
Ice skating times in New York next week,GET_EVENT
Flower show in Philadelphia within the next 6 months,GET_EVENT
Fun events in Portland,GET_EVENT
what is there to do,GET_EVENT
Electronica rave music in beaverton oregon,GET_EVENT
THINGS TO DO IN LAS VEGAS THIS WEEKEND,GET_EVENT
What is going on this weekend,GET_EVENT
Any good live bands playing tonight,GET_EVENT
Music festivals,GET_EVENT
Concerts by ACDC,GET_EVENT
what is there to do in downtown los angeles this weekend,GET_EVENT
Any musical performances on the 24th,GET_EVENT
Jaguars events for the next week,GET_EVENT
What events are happening this month,GET_EVENT
